Site ID,Site Name,Sample datetime,Enterococci value (orgs/100 mL),Enterococci qualifier,Sample type
99770,St Leonards,2023-12-19,130,=,Routine
99998,Santa Casa,2023-12-19,10,<,Routine
99650,Elwood,2023-12-20,56,=,Resample
99660,St Kilda,2023-12-20,190,=,Resample
99690,Sandridge,2023-12-20,17,=,Resample
99620,Mordialloc,2023-12-27,430,=,Routine
99100,Mentone,2023-12-27,350,=,Routine
99520,Portsea,2023-12-27,10,<,Routine
99990,Beaumaris,2023-12-27,20,=,Routine
99290,Sorrento,2023-12-27,10,<,Routine
99999,Black Rock Life Saving Club,2023-12-27,20,=,Routine
99070,Half Moon Bay,2023-12-27,10,=,Routine
99280,Blairgowrie,2023-12-27,52,=,Routine
99630,Sandringham,2023-12-27,10,=,Routine
99530,Rye,2023-12-27,10,=,Routine
99730,Werribee Sth,2023-12-27,500,=,Routine
99060,Hampton,2023-12-27,10,=,Routine
99991,Brighton Life Saving Club,2023-12-27,730,=,Routine
99993,Rosebud Life Saving Club,2023-12-27,20,=,Routine
99550,Dromana,2023-12-27,10,<,Routine
99650,Elwood,2023-12-27,74,=,Routine
99510,Eastern Beach,2023-12-27,10,=,Routine
99660,St Kilda,2023-12-27,260,=,Routine
99240,Safety Beach,2023-12-27,10,=,Routine
99997,South Melbourne Life Saving Club,2023-12-27,540,=,Routine
99994,Mt Martha Life Saving Club,2023-12-27,10,<,Routine
99020,Port Melbourne,2023-12-27,2200,=,Routine
99500,The Dell,2023-12-27,10,=,Routine
99690,Sandridge,2023-12-27,790,=,Routine
99992,Mornington Life Saving Club,2023-12-27,74,=,Routine
99761,Portarlington Beach (new site),2023-12-27,10,<,Routine
99700,Williamstown,2023-12-27,86,=,Routine
99580,Canadian Bay,2023-12-27,230,=,Routine
99770,St Leonards,2023-12-27,10,=,Routine
99590,Frankston Coast Guard,2023-12-27,680,=,Routine
99710,Altona,2023-12-27,370,=,Routine
99170,Frankston Surf Life Saving Club,2023-12-27,120,=,Routine
99998,Santa Casa,2023-12-27,10,<,Routine
99160,Seaford,2023-12-27,30,=,Routine
99995,Carrum Surf Life Saving Club,2023-12-27,620,=,Routine
99996,Aspendale Life Saving Club,2023-12-27,31,=,Routine
99590,Frankston Coast Guard,2023-12-28,50,=,Resample
99170,Frankston Surf Life Saving Club,2023-12-28,477,=,Resample
99020,Port Melbourne,2023-12-28,37,=,Resample
99995,Carrum Surf Life Saving Club,2023-12-28,10,<,Resample
99620,Mordialloc,2023-12-28,41,=,Resample
99620,Mordialloc,2024-01-02,10,=,Routine
99100,Mentone,2024-01-02,10,<,Routine
99520,Portsea,2024-01-02,10,<,Routine
99290,Sorrento,2024-01-02,20,=,Routine
99990,Beaumaris,2024-01-02,10,=,Routine
99280,Blairgowrie,2024-01-02,31,=,Routine
99999,Black Rock Life Saving Club,2024-01-02,10,<,Routine
99070,Half Moon Bay,2024-01-02,63,=,Routine
99530,Rye,2024-01-02,20,=,Routine
99730,Werribee Sth,2024-01-02,51,=,Routine
99630,Sandringham,2024-01-02,10,<,Routine
99993,Rosebud Life Saving Club,2024-01-02,10,=,Routine
99060,Hampton,2024-01-02,10,<,Routine
99550,Dromana,2024-01-02,10,<,Routine
99991,Brighton Life Saving Club,2024-01-02,10,<,Routine
99240,Safety Beach,2024-01-02,10,=,Routine
99650,Elwood,2024-01-02,120,=,Routine
99510,Eastern Beach,2024-01-02,20,=,Routine
99660,St Kilda,2024-01-02,10,=,Routine
99994,Mt Martha Life Saving Club,2024-01-02,41,=,Routine
99997,South Melbourne Life Saving Club,2024-01-02,20,=,Routine
99992,Mornington Life Saving Club,2024-01-02,10,=,Routine
99020,Port Melbourne,2024-01-02,10,=,Routine
99500,The Dell,2024-01-02,10,<,Routine
99690,Sandridge,2024-01-02,52,=,Routine
99580,Canadian Bay,2024-01-02,20,=,Routine
99700,Williamstown,2024-01-02,31,=,Routine
99761,Portarlington Beach (new site),2024-01-02,20,=,Routine
99590,Frankston Coast Guard,2024-01-02,150,=,Routine
99170,Frankston Surf Life Saving Club,2024-01-02,98,=,Routine
99710,Altona,2024-01-02,20,=,Routine
99770,St Leonards,2024-01-02,20,=,Routine
99160,Seaford,2024-01-02,10,<,Routine
99998,Santa Casa,2024-01-02,20,=,Routine
99995,Carrum Surf Life Saving Club,2024-01-02,20,=,Routine
99996,Aspendale Life Saving Club,2024-01-02,10,=,Routine
99620,Mordialloc,2024-01-09,300,=,Routine
99100,Mentone,2024-01-09,910,=,Routine
99520,Portsea,2024-01-09,10,<,Routine
99990,Beaumaris,2024-01-09,160,=,Routine
99290,Sorrento,2024-01-09,160,=,Routine
99280,Blairgowrie,2024-01-09,97,=,Routine
99999,Black Rock Life Saving Club,2024-01-09,10,=,Routine
99070,Half Moon Bay,2024-01-09,120,=,Routine
99530,Rye,2024-01-09,110,=,Routine
99630,Sandringham,2024-01-09,41,=,Routine
99730,Werribee Sth,2024-01-09,630,=,Routine
99993,Rosebud Life Saving Club,2024-01-09,190,=,Routine
99060,Hampton,2024-01-09,10,=,Routine
99550,Dromana,2024-01-09,170,=,Routine
99991,Brighton Life Saving Club,2024-01-09,130,=,Routine
99240,Safety Beach,2024-01-09,20,=,Routine
99650,Elwood,2024-01-09,320,=,Routine
99994,Mt Martha Life Saving Club,2024-01-09,41,=,Routine
99510,Eastern Beach,2024-01-09,31,=,Routine
99660,St Kilda,2024-01-09,880,=,Routine
99992,Mornington Life Saving Club,2024-01-09,110,=,Routine
99997,South Melbourne Life Saving Club,2024-01-09,2800,=,Routine
99500,The Dell,2024-01-09,10,=,Routine
99020,Port Melbourne,2024-01-09,4400,=,Routine
99580,Canadian Bay,2024-01-09,74,=,Routine
99690,Sandridge,2024-01-09,6100,=,Routine
99590,Frankston Coast Guard,2024-01-09,10,=,Routine
99700,Williamstown,2024-01-09,110,=,Routine
99170,Frankston Surf Life Saving Club,2024-01-09,52,=,Routine
99761,Portarlington Beach (new site),2024-01-09,41,=,Routine
99160,Seaford,2024-01-09,20,=,Routine
99710,Altona,2024-01-09,260,=,Routine
99770,St Leonards,2024-01-09,120,=,Routine
99995,Carrum Surf Life Saving Club,2024-01-09,4900,=,Routine
99998,Santa Casa,2024-01-09,10,<,Routine
99996,Aspendale Life Saving Club,2024-01-09,10,=,Routine
99690,Sandridge,2024-01-10,68,=,Resample
99020,Port Melbourne,2024-01-10,613,=,Resample
99997,South Melbourne Life Saving Club,2024-01-10,623,=,Resample
99995,Carrum Surf Life Saving Club,2024-01-10,300,=,Resample
99995,Carrum Surf Life Saving Club,2024-01-11,142,=,Resample
99997,South Melbourne Life Saving Club,2024-01-11,13,=,Resample
99020,Port Melbourne,2024-01-11,340,=,Resample
99020,Port Melbourne,2024-01-12,27,=,Resample
99620,Mordialloc,2024-01-16,4600,=,Routine
99100,Mentone,2024-01-16,1200,=,Routine
99520,Portsea,2024-01-16,20,<,Routine
99990,Beaumaris,2024-01-16,10,=,Routine
99290,Sorrento,2024-01-16,20,=,Routine
99999,Black Rock Life Saving Club,2024-01-16,20,=,Routine
99280,Blairgowrie,2024-01-16,30,=,Routine
99070,Half Moon Bay,2024-01-16,10,=,Routine
99530,Rye,2024-01-16,10,=,Routine
99630,Sandringham,2024-01-16,10,=,Routine
99993,Rosebud Life Saving Club,2024-01-16,84,=,Routine
99060,Hampton,2024-01-16,74,=,Routine
99550,Dromana,2024-01-16,110,=,Routine
99730,Werribee Sth,2024-01-16,41,=,Routine
99240,Safety Beach,2024-01-16,52,=,Routine
99991,Brighton Life Saving Club,2024-01-16,130,=,Routine
99994,Mt Martha Life Saving Club,2024-01-16,85,=,Routine
99650,Elwood,2024-01-16,96,=,Routine
99510,Eastern Beach,2024-01-16,120,=,Routine
99992,Mornington Life Saving Club,2024-01-16,74,=,Routine
99660,St Kilda,2024-01-16,31,=,Routine
99580,Canadian Bay,2024-01-16,660,=,Routine
99997,South Melbourne Life Saving Club,2024-01-16,20,=,Routine
99020,Port Melbourne,2024-01-16,10,=,Routine
99500,The Dell,2024-01-16,400,=,Routine
99590,Frankston Coast Guard,2024-01-16,10,=,Routine
99690,Sandridge,2024-01-16,10,=,Routine
99170,Frankston Surf Life Saving Club,2024-01-16,10,<,Routine
99761,Portarlington Beach (new site),2024-01-16,10,=,Routine
99160,Seaford,2024-01-16,31,=,Routine
99700,Williamstown,2024-01-16,10,<,Routine
99995,Carrum Surf Life Saving Club,2024-01-16,10,<,Routine
99710,Altona,2024-01-16,10,<,Routine
99770,St Leonards,2024-01-16,10,=,Routine
99996,Aspendale Life Saving Club,2024-01-16,10,<,Routine
99998,Santa Casa,2024-01-16,10,<,Routine
99020,Port Melbourne,2024-01-19,98,=,Routine
99510,Eastern Beach,2024-01-19,400,=,Routine
99620,Mordialloc,2024-01-19,290,=,Routine
99995,Carrum Surf Life Saving Club,2024-01-19,200,=,Routine
99530,Rye,2024-01-19,20,=,Routine
99620,Mordialloc,2024-01-23,10,<,Routine
99100,Mentone,2024-01-23,10,=,Routine
99520,Portsea,2024-01-23,10,<,Routine
99290,Sorrento,2024-01-23,10,=,Routine
99990,Beaumaris,2024-01-23,74,=,Routine
99280,Blairgowrie,2024-01-23,41,=,Routine
99999,Black Rock Life Saving Club,2024-01-23,10,<,Routine
99070,Half Moon Bay,2024-01-23,10,<,Routine
99530,Rye,2024-01-23,10,<,Routine
99730,Werribee Sth,2024-01-23,41,=,Routine
99630,Sandringham,2024-01-23,10,=,Routine
99993,Rosebud Life Saving Club,2024-01-23,10,<,Routine
99060,Hampton,2024-01-23,10,<,Routine
99550,Dromana,2024-01-23,10,<,Routine
99991,Brighton Life Saving Club,2024-01-23,20,=,Routine
99240,Safety Beach,2024-01-23,10,<,Routine
99650,Elwood,2024-01-23,10,<,Routine
99510,Eastern Beach,2024-01-23,10,<,Routine
99994,Mt Martha Life Saving Club,2024-01-23,10,<,Routine
99660,St Kilda,2024-01-23,10,<,Routine
99992,Mornington Life Saving Club,2024-01-23,10,=,Routine
99997,South Melbourne Life Saving Club,2024-01-23,10,=,Routine
99020,Port Melbourne,2024-01-23,20,=,Routine
99500,The Dell,2024-01-23,41,=,Routine
99580,Canadian Bay,2024-01-23,10,=,Routine
99590,Frankston Coast Guard,2024-01-23,20,=,Routine
99690,Sandridge,2024-01-23,10,=,Routine
99761,Portarlington Beach (new site),2024-01-23,10,=,Routine
99170,Frankston Surf Life Saving Club,2024-01-23,10,<,Routine
99700,Williamstown,2024-01-23,20,=,Routine
99770,St Leonards,2024-01-23,41,=,Routine
99160,Seaford,2024-01-23,63,=,Routine
99710,Altona,2024-01-23,10,<,Routine
99995,Carrum Surf Life Saving Club,2024-01-23,190,=,Routine
99996,Aspendale Life Saving Club,2024-01-23,10,=,Routine
99998,Santa Casa,2024-01-23,10,=,Routine
99620,Mordialloc,2024-01-30,20,=,Routine
99520,Portsea,2024-01-30,10,<,Routine
99100,Mentone,2024-01-30,20,=,Routine
99290,Sorrento,2024-01-30,10,=,Routine
99990,Beaumaris,2024-01-30,20,=,Routine
99280,Blairgowrie,2024-01-30,31,=,Routine
99999,Black Rock Life Saving Club,2024-01-30,41,=,Routine
99070,Half Moon Bay,2024-01-30,41,=,Routine
99530,Rye,2024-01-30,10,=,Routine
99630,Sandringham,2024-01-30,130,=,Routine
99060,Hampton,2024-01-30,10,<,Routine
99993,Rosebud Life Saving Club,2024-01-30,10,<,Routine
99991,Brighton Life Saving Club,2024-01-30,10,=,Routine
99550,Dromana,2024-01-30,10,<,Routine
99730,Werribee Sth,2024-01-30,10,<,Routine
99650,Elwood,2024-01-30,20,=,Routine
99240,Safety Beach,2024-01-30,10,<,Routine
99994,Mt Martha Life Saving Club,2024-01-30,10,<,Routine
99992,Mornington Life Saving Club,2024-01-30,10,=,Routine
99510,Eastern Beach,2024-01-30,10,<,Routine
99660,St Kilda,2024-01-30,85,=,Routine
99997,South Melbourne Life Saving Club,2024-01-30,10,<,Routine
99580,Canadian Bay,2024-01-30,10,<,Routine
99020,Port Melbourne,2024-01-30,10,=,Routine
99690,Sandridge,2024-01-30,20,=,Routine
99500,The Dell,2024-01-30,10,<,Routine
99590,Frankston Coast Guard,2024-01-30,10,<,Routine
99700,Williamstown,2024-01-30,20,=,Routine
99170,Frankston Surf Life Saving Club,2024-01-30,10,<,Routine
99761,Portarlington Beach (new site),2024-01-30,63,=,Routine
99710,Altona,2024-01-30,10,=,Routine
99160,Seaford,2024-01-30,10,<,Routine
99770,St Leonards,2024-01-30,41,=,Routine
99995,Carrum Surf Life Saving Club,2024-01-30,10,=,Routine
99998,Santa Casa,2024-01-30,52,=,Routine
99996,Aspendale Life Saving Club,2024-01-30,20,=,Routine
99620,Mordialloc,2024-02-06,30,=,Routine
99520,Portsea,2024-02-06,10,<,Routine
99100,Mentone,2024-02-06,20,=,Routine
99290,Sorrento,2024-02-06,10,<,Routine
99280,Blairgowrie,2024-02-06,10,=,Routine
99990,Beaumaris,2024-02-06,31,=,Routine
99530,Rye,2024-02-06,31,=,Routine
99999,Black Rock Life Saving Club,2024-02-06,10,<,Routine
99070,Half Moon Bay,2024-02-06,10,<,Routine
99993,Rosebud Life Saving Club,2024-02-06,10,<,Routine
99630,Sandringham,2024-02-06,41,=,Routine
99060,Hampton,2024-02-06,10,<,Routine
99550,Dromana,2024-02-06,10,<,Routine
99730,Werribee Sth,2024-02-06,20,=,Routine
99991,Brighton Life Saving Club,2024-02-06,10,<,Routine
99240,Safety Beach,2024-02-06,10,=,Routine
99650,Elwood,2024-02-06,10,<,Routine
99994,Mt Martha Life Saving Club,2024-02-06,10,<,Routine
99510,Eastern Beach,2024-02-06,20,=,Routine
99660,St Kilda,2024-02-06,10,<,Routine
99992,Mornington Life Saving Club,2024-02-06,10,=,Routine
99580,Canadian Bay,2024-02-06,10,<,Routine
99997,South Melbourne Life Saving Club,2024-02-06,20,=,Routine
99020,Port Melbourne,2024-02-06,10,=,Routine
99590,Frankston Coast Guard,2024-02-06,10,<,Routine
99690,Sandridge,2024-02-06,10,<,Routine
99170,Frankston Surf Life Saving Club,2024-02-06,20,=,Routine
99500,The Dell,2024-02-06,20,=,Routine
99700,Williamstown,2024-02-06,10,<,Routine
99160,Seaford,2024-02-06,31,=,Routine
99710,Altona,2024-02-06,10,=,Routine
99761,Portarlington Beach (new site),2024-02-06,10,<,Routine
99995,Carrum Surf Life Saving Club,2024-02-06,10,<,Routine
99996,Aspendale Life Saving Club,2024-02-06,20,=,Routine
99770,St Leonards,2024-02-06,190,=,Routine
99998,Santa Casa,2024-02-06,10,=,Routine
99620,Mordialloc,2024-02-13,31,=,Routine
99520,Portsea,2024-02-13,10,=,Routine
99520,Portsea,2024-02-13,20,=,Routine
99100,Mentone,2024-02-13,20,=,Routine
99290,Sorrento,2024-02-13,220,=,Routine
99990,Beaumaris,2024-02-13,110,=,Routine
99999,Black Rock Life Saving Club,2024-02-13,41,=,Routine
99070,Half Moon Bay,2024-02-13,98,=,Routine
99280,Blairgowrie,2024-02-13,360,=,Routine
99630,Sandringham,2024-02-13,20,=,Routine
99530,Rye,2024-02-13,110,=,Routine
99060,Hampton,2024-02-13,52,=,Routine
99060,Hampton,2024-02-13,20,=,Routine
99730,Werribee Sth,2024-02-13,74,=,Routine
99991,Brighton Life Saving Club,2024-02-13,52,=,Routine
99993,Rosebud Life Saving Club,2024-02-13,63,=,Routine
99550,Dromana,2024-02-13,10,=,Routine
99650,Elwood,2024-02-13,20,=,Routine
99240,Safety Beach,2024-02-13,10,=,Routine
99660,St Kilda,2024-02-13,20,=,Routine
99994,Mt Martha Life Saving Club,2024-02-13,98,=,Routine
99510,Eastern Beach,2024-02-13,98,=,Routine
99997,South Melbourne Life Saving Club,2024-02-13,31,=,Routine
99992,Mornington Life Saving Club,2024-02-13,160,=,Routine
99020,Port Melbourne,2024-02-13,10,<,Routine
99690,Sandridge,2024-02-13,20,=,Routine
99500,The Dell,2024-02-13,51,=,Routine
99580,Canadian Bay,2024-02-13,10,=,Routine
99700,Williamstown,2024-02-13,10,<,Routine
99761,Portarlington Beach (new site),2024-02-13,110,=,Routine
99590,Frankston Coast Guard,2024-02-13,260,=,Routine
99710,Altona,2024-02-13,10,<,Routine
99710,Altona,2024-02-13,10,<,Routine
99170,Frankston Surf Life Saving Club,2024-02-13,31,=,Routine
99770,St Leonards,2024-02-13,41,=,Routine
99160,Seaford,2024-02-13,10,=,Routine
99995,Carrum Surf Life Saving Club,2024-02-13,41,=,Routine
99998,Santa Casa,2024-02-13,10,<,Routine
99996,Aspendale Life Saving Club,2024-02-13,10,=,Routine
99620,Mordialloc,2024-02-20,10,<,Routine
99520,Portsea,2024-02-20,10,<,Routine
99520,Portsea,2024-02-20,10,<,Routine
99100,Mentone,2024-02-20,10,<,Routine
99290,Sorrento,2024-02-20,52,=,Routine
99990,Beaumaris,2024-02-20,10,<,Routine
99280,Blairgowrie,2024-02-20,10,<,Routine
99999,Black Rock Life Saving Club,2024-02-20,10,<,Routine
99530,Rye,2024-02-20,10,=,Routine
99070,Half Moon Bay,2024-02-20,10,<,Routine
99993,Rosebud Life Saving Club,2024-02-20,10,=,Routine
99550,Dromana,2024-02-20,10,<,Routine
99060,Hampton,2024-02-20,10,<,Routine
99630,Sandringham,2024-02-20,10,=,Routine
99240,Safety Beach,2024-02-20,10,<,Routine
99730,Werribee Sth,2024-02-20,10,=,Routine
99991,Brighton Life Saving Club,2024-02-20,20,=,Routine
99994,Mt Martha Life Saving Club,2024-02-20,10,<,Routine
99992,Mornington Life Saving Club,2024-02-20,41,=,Routine
99650,Elwood,2024-02-20,41,=,Routine
99580,Canadian Bay,2024-02-20,10,<,Routine
99510,Eastern Beach,2024-02-20,10,=,Routine
99660,St Kilda,2024-02-20,10,<,Routine
99997,South Melbourne Life Saving Club,2024-02-20,10,<,Routine
99590,Frankston Coast Guard,2024-02-20,10,=,Routine
99020,Port Melbourne,2024-02-20,10,<,Routine
99170,Frankston Surf Life Saving Club,2024-02-20,63,=,Routine
99690,Sandridge,2024-02-20,10,<,Routine
99160,Seaford,2024-02-20,31,=,Routine
99500,The Dell,2024-02-20,10,=,Routine
99700,Williamstown,2024-02-20,10,<,Routine
99995,Carrum Surf Life Saving Club,2024-02-20,10,<,Routine
99761,Portarlington Beach (new site),2024-02-20,31,=,Routine
99996,Aspendale Life Saving Club,2024-02-20,10,<,Routine
99710,Altona,2024-02-20,10,<,Routine
99998,Santa Casa,2024-02-20,10,<,Routine
99770,St Leonards,2024-02-20,20,=,Routine
99770,St Leonards,2024-02-20,10,=,Routine
99998,Santa Casa,2024-02-20,10,<,Routine
99620,Mordialloc,2024-02-27,10,<,Routine
99520,Portsea,2024-02-27,10,<,Routine
99520,Portsea,2024-02-27,10,<,Routine
99100,Mentone,2024-02-27,10,<,Routine
99290,Sorrento,2024-02-27,10,<,Routine
99280,Blairgowrie,2024-02-27,10,=,Routine
99990,Beaumaris,2024-02-27,74,=,Routine
99530,Rye,2024-02-27,110,=,Routine
99999,Black Rock Life Saving Club,2024-02-27,10,<,Routine
99730,Werribee Sth,2024-02-27,10,<,Routine
99070,Half Moon Bay,2024-02-27,10,<,Routine
99993,Rosebud Life Saving Club,2024-02-27,10,<,Routine
99630,Sandringham,2024-02-27,10,<,Routine
99550,Dromana,2024-02-27,10,<,Routine
99060,Hampton,2024-02-27,10,<,Routine
99240,Safety Beach,2024-02-27,10,<,Routine
99991,Brighton Life Saving Club,2024-02-27,10,=,Routine
99510,Eastern Beach,2024-02-27,110,=,Routine
99994,Mt Martha Life Saving Club,2024-02-27,10,<,Routine
99650,Elwood,2024-02-27,10,<,Routine
99992,Mornington Life Saving Club,2024-02-27,10,=,Routine
99660,St Kilda,2024-02-27,10,<,Routine
99580,Canadian Bay,2024-02-27,10,<,Routine
99997,South Melbourne Life Saving Club,2024-02-27,10,<,Routine
99500,The Dell,2024-02-27,10,<,Routine
99020,Port Melbourne,2024-02-27,10,<,Routine
99761,Portarlington Beach (new site),2024-02-27,170,=,Routine
99590,Frankston Coast Guard,2024-02-27,41,=,Routine
99590,Frankston Coast Guard,2024-02-27,31,=,Routine
99690,Sandridge,2024-02-27,10,<,Routine
99170,Frankston Surf Life Saving Club,2024-02-27,10,<,Routine
99170,Frankston Surf Life Saving Club,2024-02-27,10,<,Routine
99700,Williamstown,2024-02-27,10,<,Routine
99770,St Leonards,2024-02-27,10,=,Routine
99710,Altona,2024-02-27,10,<,Routine
99160,Seaford,2024-02-27,10,<,Routine
99998,Santa Casa,2024-02-27,10,<,Routine
99995,Carrum Surf Life Saving Club,2024-02-27,10,<,Routine
99996,Aspendale Life Saving Club,2024-02-27,10,<,Routine
99620,Mordialloc,2024-03-05,31,=,Routine
99520,Portsea,2024-03-05,10,<,Routine
99520,Portsea,2024-03-05,10,<,Routine
99100,Mentone,2024-03-05,10,<,Routine
99290,Sorrento,2024-03-05,10,<,Routine
99990,Beaumaris,2024-03-05,10,<,Routine
99280,Blairgowrie,2024-03-05,63,=,Routine
99730,Werribee Sth,2024-03-05,10,=,Routine
99999,Black Rock Life Saving Club,2024-03-05,10,<,Routine
99530,Rye,2024-03-05,30,=,Routine
99070,Half Moon Bay,2024-03-05,10,=,Routine
99070,Half Moon Bay,2024-03-05,10,<,Routine
99993,Rosebud Life Saving Club,2024-03-05,30,=,Routine
99630,Sandringham,2024-03-05,10,<,Routine
99630,Sandringham,2024-03-05,10,<,Routine
99550,Dromana,2024-03-05,10,<,Routine
99060,Hampton,2024-03-05,10,<,Routine
99510,Eastern Beach,2024-03-05,10,<,Routine
99240,Safety Beach,2024-03-05,10,<,Routine
99991,Brighton Life Saving Club,2024-03-05,10,<,Routine
99650,Elwood,2024-03-05,10,<,Routine
99994,Mt Martha Life Saving Club,2024-03-05,10,<,Routine
99500,The Dell,2024-03-05,20,=,Routine
99992,Mornington Life Saving Club,2024-03-05,10,<,Routine
99660,St Kilda,2024-03-05,10,<,Routine
99997,South Melbourne Life Saving Club,2024-03-05,10,<,Routine
99580,Canadian Bay,2024-03-05,20,=,Routine
99761,Portarlington Beach (new site),2024-03-05,10,=,Routine
99020,Port Melbourne,2024-03-05,20,=,Routine
99690,Sandridge,2024-03-05,10,<,Routine
99590,Frankston Coast Guard,2024-03-05,20,=,Routine
99700,Williamstown,2024-03-05,10,<,Routine
99770,St Leonards,2024-03-05,85,=,Routine
99170,Frankston Surf Life Saving Club,2024-03-05,10,<,Routine
99710,Altona,2024-03-05,10,<,Routine
99160,Seaford,2024-03-05,10,<,Routine
99998,Santa Casa,2024-03-05,10,=,Routine
99995,Carrum Surf Life Saving Club,2024-03-05,10,<,Routine
